John who palys viola never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
John who conducts an orchestra be learning to code.,Be learning to what?,Code.,
John who loves warm weather done found the treasure.,Done found what?,The treasure.,
John who drank water today be playin' soccer.,Be playin' what?,Soccer.,
John who took a test be injured.,Who be injured?,John.,
John who put stickers on the wall never woke up to no cold weather.,Never woke up to no what?,Cold.,
John who designed stickers done stepped outside.,Done stepped where?,Outside.,
John who makes chicken nuggets be goin' to bed.,Be goin' where?,To bed.,
John who fixed the car be fallin' asleep.,Who be fallin' asleep?,John.,
John who likes fruit snacks be takin' a nap. ,Be takin' what?,A nap.,
John who left the mark never got no sickness.,Never got no what?,Sickness.,
John who took a test be puttin' on a hat.,Be puttin' on what?,A hat.,
John who made a friend be callin' the principal.,Be callin' who?,The principal.,
John who loves dogs never fell off no swing.,Never fell off no what?,Swing.,
John who plays piano never found no seashells.,Never found no what?,Seashells.,
John who palys viola be visitin' a family member.,Be visitin' who?,A family member.,
John who conducts an orchestra be pausin' the song.,Be pausin' what?,The song.,
John who loves warm weather done invited a friend.,Done invited who?,A friend.,
John who drank water today never hung out with no friend.,Never hung out with no what?,Friends.,
John who took a test be composin' new music.,Be composin' what?,New music.,
John who put stickers on the wall done wrote a novel.,Done wrote what?,A novel.,
John who designed stickers done exercised at the gym.,Done exercised where?,At the gym.,
John who makes chicken nuggets be stayin' hydrated.,Be stayin' what?,Hydrated.,
John who fixed the car be playin' with the dog.,Be playin' with what?,The dog.,
John who likes fruit snacks done practiced for 40 hours.,Done practiced how?,For 40 hours.,
John who left the mark be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
John who took a test be rollin' down the hill.,Be rollin' down what?,The hill.,
John who made a friend done turned off them lights.,Done turned off what?,The light.,
John who loves dogs done knitted a scarf.,Done knitted what?,A scarf.,
John who plays piano never voted in no election.,Never voted in no what?,Election.,
John who palys viola never drank no coffees.,Never drank no what?,Coffees.,
John who conducts an orchestra done bought new earrings.,Bought what?,Earrings.,
The girls who loves warm weather be makin' soup.,Who be makin' soup?,The girls.,
The girls who drank water today be makin' houses.,Who be makin' houses?,The girls.,
The girls who took a test be cookin' beans.,Who be cookin' beans?,The girls.,
The girls who put stickers on the wall done gone home early.,Done gone home when?,Early.,
The girls who designed stickers be sin'in' a song.,Who be sin'in' a song?,The girls.,
The girls who makes chicken nuggets be lovin' dogs.,Who be lovin' dogs?,The girls.,
The girls who fixed the car be playin' the piano.,Who be playin' the piano?,The girls.,
The girls who likes fruit snacks be goin' to concerts.,Who be goin' to concerts?,The girls.,
The girls who left the mark be swimmin' at the beach.,Who be swimmin' at the beach?,The girls.,
The girls who took a test be goin' to the mall.,Be goin' where?,The mall.,
The girls who made a friend done fixed the car.,Done fixed what?,The car.,
The girls who loves dogs never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The girls who plays piano done designed those stickers.,Designed what?,Those stickers.,
The girls who palys viola be writin' a story.,Be writin' what?,A story.,
The girls who conducts an orchestra done made that program.,Done made what?,That program.,
The girls who loves warm weather done cleaned the room.,Done cleaned what?,The room.,
The girls who drank water today be watchin' them kids.,Be watchin' who?,Kids.,
The girls who took a test be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The girls.,
The girls who put stickers on the wall like them fruit snacks.,Who likes them fruit snacks?,The girls.,
The girls who designed stickers be playin' viola.,Who be playin' viola?,The girls.,
The girls who makes chicken nuggets be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The girls who fixed the car be lovin' warm weather.,Who be lovin' warm weather?,The girls.,
The girls who likes fruit snacks never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The girls who left the mark dig vacations.,Who dig vacations?,The girls.,
The girls who took a test done drank water today.,Done drank what?,Water today.,
The girls who made a friend be likin' carpet floorin'.,Who be likin' carpet floorin'?,The girls.,
The girls who loves dogs done charged the computer.,Charged what?,The computer.,
The girls who plays piano done went to the dance.,Done went where?,To the dance.,
The girls who palys viola done put them stickers on the wall.,Done put stickers where?,On the wall.,
The girls who conducts an orchestra done pay the bills.,Done pay what?,The bills.,
The girls who loves warm weather takin' a test.,Takin' what?,A test.,
The girls who drank water today takin' a train.,Takin' what?,A train.,
The girls who took a test boardin' the airplane.,Boarded what?,The airplane.,
The girls who put stickers on the wall done left the park.,Left where?,The park.,
The girls who designed stickers never made no friend.,Never made no what?,Friend.,
The girls who makes chicken nuggets done listened to music.,Listened to what?,Music.,
The girls who fixed the car done painted a landscape.,Painted what?,A landscape.,
The girls who likes fruit snacks done improvised a presentation.,Improvised what?,A presentation.,
The girls who left the mark done performed a musical.,Performed what?,A musical.,
The girls who took a test done studied hard.,Who done studied hard?,The girls.,
The girls who made a friend done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The girls who loves dogs done calculated averages.,Done calculated what?,Averages.,
The girls who plays piano done lost them keys.,Done lost what?,Keys.,
The girls who palys viola done sold them clothes.,Done sold them what?,Clothes.,
The girls who conducts an orchestra be dancin' all night.,Be dancin' when?,All night.,
The girls who loves warm weather be knowin' her.,Be knowin' who?,Her,
The girls who drank water today done recognized him.,Recognized who?,Him.,
The girls who took a test never saw no dog.,Never saw no what?,Dog.,
The girls who put stickers on the wall done volunteered at the park.,Done volunteered where?,At the park.,
The girls who designed stickers never lost no game.,Never lost no what?,Game.,
The girls who makes chicken nuggets never won no match.,Never won no what?,Match.,
The girls who fixed the car done picked up the phone.,Picked up what?,The phone.,
The girls who likes fruit snacks be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The girls who left the mark done did the homework.,Done did what?,The homework.,
The girls who took a test done cleaned the window.,Done cleaned what?,The window.,
The girls who made a friend be openin' the window.,Be openin' what?,The window.,
The girls who loves dogs done closed the door.,Done closed what?,The door.,
The girls who plays piano drew them pictures.,Drew what?,Pictures.,
The girls who palys viola done took them.,Done took what?,Them.,
The girls who conducts an orchestra be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The girls who loves warm weather done created an origami plane.,Done created what?,An origami plane.,
The girls who drank water today done 15 hours of sleep.,Who done 15 hours of sleep?,The girls.,
The girls who took a test be buying a leather jacket.,Bought what?,A leather jacket.,
The girls who put stickers on the wall be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The girls who designed stickers done wrote 20 pages.,Wrote what?,20 pages.,
The girls who makes chicken nuggets be needing to write 20 pages.,Needs to write what?,20 pages.,
The girls who fixed the car drew on the blackboard.,Drew where?,On the blackboard.,
The girls who likes fruit snacks never found no iPad.,Never found no what?,iPad.,
The girls who left the mark never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The girls who took a test be learning to code.,Be learning to what?,Code.,
The girls who made a friend done found the treasure.,Done found what?,The treasure.,
The girls who loves dogs be playin' soccer.,Be playin' what?,Soccer.,
The girls who plays piano be injured.,Who be injured?,The girls.,
The girls who palys viola never woke up to no cold weather.,Never woke up to no what?,Cold.,
The girls who conducts an orchestra done stepped outside.,Done stepped where?,Outside.,
The girls who loves warm weather be goin' to bed.,Be goin' where?,To bed.,
The girls who drank water today be fallin' asleep.,Who be fallin' asleep?,The girls.,
The girls who took a test be takin' a nap. ,Be takin' what?,A nap.,
The girls who put stickers on the wall never got no sickness.,Never got no what?,Sickness.,
The girls who designed stickers be puttin' on a hat.,Be puttin' on what?,A hat.,
The girls who makes chicken nuggets be callin' the principal.,Be callin' who?,The principal.,
The girls who fixed the car never fell off no swing.,Never fell off no what?,Swing.,
The girls who likes fruit snacks never found no seashells.,Never found no what?,Seashells.,
The girls who left the mark be visitin' a family member.,Be visitin' who?,A family member.,
The girls who took a test be pausin' the song.,Be pausin' what?,The song.,
The girls who made a friend done invited a friend.,Done invited who?,A friend.,
The girls who loves dogs never hung out with no friend.,Never hung out with no what?,Friends.,
The girls who plays piano be composin' new music.,Be composin' what?,New music.,
The girls who palys viola done wrote a novel.,Done wrote what?,A novel.,
The girls who conducts an orchestra done exercised at the gym.,Done exercised where?,At the gym.,
The girls who loves warm weather be stayin' hydrated.,Be stayin' what?,Hydrated.,
The girls who drank water today be playin' with the dog.,Be playin' with what?,The dog.,
The girls who took a test done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The girls who put stickers on the wall be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The girls who designed stickers be rollin' down the hill.,Be rollin' down what?,The hill.,
The girls who makes chicken nuggets done turned off them lights.,Done turned off what?,The light.,
The girls who fixed the car done knitted a scarf.,Done knitted what?,A scarf.,
The girls who likes fruit snacks never voted in no election.,Never voted in no what?,Election.,
The girls who left the mark never drank no coffees.,Never drank no what?,Coffees.,
The girls who took a test done bought new earrings.,Bought what?,Earrings.,
The boys who made a friend be makin' soup.,Who be makin' soup?,The boys.,
The boys who loves dogs be makin' houses.,Who be makin' houses?,The boys.,
The boys who plays piano be cookin' beans.,Who be cookin' beans?,The boys.,
The boys who palys viola done gone home early.,Done gone home when?,Early.,
The boys who conducts an orchestra be sin'in' a song.,Who be sin'in' a song?,The boys.,
The boys who loves warm weather be lovin' dogs.,Who be lovin' dogs?,The boys.,
The boys who drank water today be playin' the piano.,Who be playin' the piano?,The boys.,
The boys who took a test be goin' to concerts.,Who be goin' to concerts?,The boys.,
The boys who put stickers on the wall be swimmin' at the beach.,Who be swimmin' at the beach?,The boys.,
The boys who designed stickers be goin' to the mall.,Be goin' where?,The mall.,
The boys who makes chicken nuggets done fixed the car.,Done fixed what?,The car.,
The boys who fixed the car never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The boys who likes fruit snacks done designed those stickers.,Designed what?,Those stickers.,
The boys who left the mark be writin' a story.,Be writin' what?,A story.,
The boys who took a test done made that program.,Done made what?,That program.,
The boys who made a friend done cleaned the room.,Done cleaned what?,The room.,
The boys who loves dogs be watchin' them kids.,Be watchin' who?,Kids.,
The boys who plays piano be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The boys.,
The boys who palys viola like them fruit snacks.,Who likes them fruit snacks?,The boys.,
The boys who conducts an orchestra be playin' viola.,Who be playin' viola?,The boys.,
The boys who loves warm weather be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The boys who drank water today be lovin' warm weather.,Who be lovin' warm weather?,The boys.,
The boys who took a test never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The boys who put stickers on the wall dig vacations.,Who dig vacations?,The boys.,
The boys who designed stickers done drank water today.,Done drank what?,Water today.,
The boys who makes chicken nuggets be likin' carpet floorin'.,Who be likin' carpet floorin'?,The boys.,
The boys who fixed the car done charged the computer.,Charged what?,The computer.,
The boys who likes fruit snacks done went to the dance.,Done went where?,To the dance.,
The boys who left the mark done put them stickers on the wall.,Done put stickers where?,On the wall.,
The boys who took a test done pay the bills.,Done pay what?,The bills.,
The boys who made a friend takin' a test.,Takin' what?,A test.,
The boys who loves dogs takin' a train.,Takin' what?,A train.,
The boys who plays piano boardin' the airplane.,Boarded what?,The airplane.,
The boys who palys viola done left the park.,Left where?,The park.,
The boys who conducts an orchestra never made no friend.,Never made no what?,Friend.,
The boys who loves warm weather done listened to music.,Listened to what?,Music.,
The boys who drank water today done painted a landscape.,Painted what?,A landscape.,
The boys who took a test done improvised a presentation.,Improvised what?,A presentation.,
The boys who put stickers on the wall done performed a musical.,Performed what?,A musical.,
The boys who designed stickers done studied hard.,Who done studied hard?,The boys.,
The boys who makes chicken nuggets done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The boys who fixed the car done calculated averages.,Done calculated what?,Averages.,
The boys who likes fruit snacks done lost them keys.,Done lost what?,Keys.,
The boys who left the mark done sold them clothes.,Done sold them what?,Clothes.,
The boys who took a test be dancin' all night.,Be dancin' when?,All night.,
The boys who made a friend be knowin' her.,Be knowin' who?,Her,
The boys who loves dogs done recognized him.,Recognized who?,Him.,
The boys who plays piano never saw no dog.,Never saw no what?,Dog.,
The boys who palys viola done volunteered at the park.,Done volunteered where?,At the park.,
The boys who conducts an orchestra never lost no game.,Never lost no what?,Game.,
The boys who loves warm weather never won no match.,Never won no what?,Match.,
The boys who drank water today done picked up the phone.,Picked up what?,The phone.,
The boys who took a test be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The boys who put stickers on the wall done did the homework.,Done did what?,The homework.,
The boys who designed stickers done cleaned the window.,Done cleaned what?,The window.,
The boys who makes chicken nuggets be openin' the window.,Be openin' what?,The window.,
The boys who fixed the car done closed the door.,Done closed what?,The door.,
The boys who likes fruit snacks drew them pictures.,Drew what?,Pictures.,
The boys who left the mark done took them.,Done took what?,Them.,
The boys who took a test be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The boys who made a friend done created an origami plane.,Done created what?,An origami plane.,
The boys who loves dogs done 15 hours of sleep.,Who done 15 hours of sleep?,The boys.,
The boys who plays piano be buying a leather jacket.,Bought what?,A leather jacket.,
The boys who palys viola be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The boys who conducts an orchestra done wrote 20 pages.,Wrote what?,20 pages.,
The boys who loves warm weather be needing to write 20 pages.,Needs to write what?,20 pages.,
The boys who drank water today drew on the blackboard.,Drew where?,On the blackboard.,
The boys who took a test never found no iPad.,Never found no what?,iPad.,
The boys who put stickers on the wall never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The boys who designed stickers be learning to code.,Be learning to what?,Code.,
The boys who makes chicken nuggets done found the treasure.,Done found what?,The treasure.,
The boys who fixed the car be playin' soccer.,Be playin' what?,Soccer.,
The boys who likes fruit snacks be injured.,Who be injured?,The boys.,
The boys who left the mark never woke up to no cold weather.,Never woke up to no what?,Cold.,
The boys who took a test done stepped outside.,Done stepped where?,Outside.,
The boys who made a friend be goin' to bed.,Be goin' where?,To bed.,
The boys who loves dogs be fallin' asleep.,Who be fallin' asleep?,The boys.,
The boys who plays piano be takin' a nap. ,Be takin' what?,A nap.,
The boys who palys viola never got no sickness.,Never got no what?,Sickness.,
The boys who conducts an orchestra be puttin' on a hat.,Be puttin' on what?,A hat.,
The boys who loves warm weather be callin' the principal.,Be callin' who?,The principal.,
The boys who drank water today never fell off no swing.,Never fell off no what?,Swing.,
The boys who took a test never found no seashells.,Never found no what?,Seashells.,
The boys who put stickers on the wall be visitin' a family member.,Be visitin' who?,A family member.,
The boys who designed stickers be pausin' the song.,Be pausin' what?,The song.,
The boys who makes chicken nuggets done invited a friend.,Done invited who?,A friend.,
The boys who fixed the car never hung out with no friend.,Never hung out with no what?,Friends.,
The boys who likes fruit snacks be composin' new music.,Be composin' what?,New music.,
The boys who left the mark done wrote a novel.,Done wrote what?,A novel.,
The boys who took a test done exercised at the gym.,Done exercised where?,At the gym.,
The boys who made a friend be stayin' hydrated.,Be stayin' what?,Hydrated.,
The boys who loves dogs be playin' with the dog.,Be playin' with what?,The dog.,
The boys who plays piano done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The boys who palys viola be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The boys who conducts an orchestra be rollin' down the hill.,Be rollin' down what?,The hill.,
The boys who loves warm weather done turned off them lights.,Done turned off what?,The light.,
The boys who drank water today done knitted a scarf.,Done knitted what?,A scarf.,
The boys who took a test never voted in no election.,Never voted in no what?,Election.,
The boys who put stickers on the wall never drank no coffees.,Never drank no what?,Coffees.,
The boys who designed stickers done bought new earrings.,Bought what?,Earrings.,
The grandmother who makes chicken nuggets be makin' soup.,Who be makin' soup?,The grandmother.,
The grandmother who fixed the car be makin' houses.,Who be makin' houses?,The grandmother.,
The grandmother who likes fruit snacks be cookin' beans.,Who be cookin' beans?,The grandmother.,
The grandmother who left the mark done gone home early.,Done gone home when?,Early.,
The grandmother who took a test be sin'in' a song.,Who be sin'in' a song?,The grandmother.,
The grandmother who made a friend be lovin' dogs.,Who be lovin' dogs?,The grandmother.,
The grandmother who loves dogs be playin' the piano.,Who be playin' the piano?,The grandmother.,
The grandmother who plays piano be goin' to concerts.,Who be goin' to concerts?,The grandmother.,
The grandmother who palys viola be swimmin' at the beach.,Who be swimmin' at the beach?,The grandmother.,
The grandmother who conducts an orchestra be goin' to the mall.,Be goin' where?,The mall.,
The grandmother who loves warm weather done fixed the car.,Done fixed what?,The car.,
The grandmother who drank water today never ate no fruit snacks.,Never ate no what?,Fruit snacks.,
The grandmother who took a test done designed those stickers.,Designed what?,Those stickers.,
The grandmother who put stickers on the wall be writin' a story.,Be writin' what?,A story.,
The grandmother who designed stickers done made that program.,Done made what?,That program.,
The grandmother who makes chicken nuggets done cleaned the room.,Done cleaned what?,The room.,
The grandmother who fixed the car be watchin' them kids.,Be watchin' who?,Kids.,
The grandmother who likes fruit snacks be eatin' chicken nuggets.,Who be eatin' chicken nuggets?,The grandmother.,
The grandmother who left the mark likes them fruit snacks.,Who likes them fruit snacks?,The grandmother.,
The grandmother who took a test be playin' viola.,Who be playin' viola?,The grandmother.,
The grandmother who made a friend be conductin' an orchestra.,Be conductin' what?,An orchestra.,
The grandmother who loves dogs be lovin' warm weather.,Who be lovin' warm weather?,The grandmother.,
The grandmother who plays piano never ate no peppermint bites.,Never ate no what?,Peppermint bites.,
The grandmother who palys viola dig vacations.,Who dig vacations?,The grandmother.,
The grandmother who conducts an orchestra done drank water today.,Done drank what?,Water today.,
The grandmother who loves warm weather be likin' carpet floorin'.,Who be likin' carpet floorin'?,The grandmother.,
The grandmother who drank water today done charged the computer.,Charged what?,The computer.,
The grandmother who took a test done went to the dance.,Done went where?,To the dance.,
The grandmother who put stickers on the wall done put them stickers on the wall.,Done put stickers where?,On the wall.,
The grandmother who designed stickers done pay the bills.,Done pay what?,The bills.,
The grandmother who makes chicken nuggets takin' a test.,Takin' what?,A test.,
The grandmother who fixed the car takin' a train.,Takin' what?,A train.,
The grandmother who likes fruit snacks boardin' the airplane.,Boarded what?,The airplane.,
The grandmother who left the mark done left the park.,Left where?,The park.,
The grandmother who took a test never made no friend.,Never made no what?,Friend.,
The grandmother who made a friend done listened to music.,Listened to what?,Music.,
The grandmother who loves dogs done painted a landscape.,Painted what?,A landscape.,
The grandmother who plays piano done improvised a presentation.,Improvised what?,A presentation.,
The grandmother who palys viola done performed a musical.,Performed what?,A musical.,
The grandmother who conducts an orchestra done studied hard.,Who done studied hard?,The grandmother.,
The grandmother who loves warm weather done made a reservation at the restaurant.,Done made what?,A reservation at the restaurant.,
The grandmother who drank water today done calculated averages.,Done calculated what?,Averages.,
The grandmother who took a test done lost them keys.,Done lost what?,Keys.,
The grandmother who put stickers on the wall done sold them clothes.,Done sold them what?,Clothes.,
The grandmother who designed stickers be dancin' all night.,Be dancin' when?,All night.,
The grandmother who makes chicken nuggets be knowin' her.,Be knowin' who?,Her,
The grandmother who fixed the car done recognized him.,Recognized who?,Him.,
The grandmother who likes fruit snacks never saw no dog.,Never saw no what?,Dog.,
The grandmother who left the mark done volunteered at the park.,Done volunteered where?,At the park.,
The grandmother who took a test never lost no game.,Never lost no what?,Game.,
The grandmother who made a friend never won no match.,Never won no what?,Match.,
The grandmother who loves dogs done picked up the phone.,Picked up what?,The phone.,
The grandmother who plays piano be scrollin' down the webpage.,Be scrollin' down what?,The webpage.,
The grandmother who palys viola done did the homework.,Done did what?,The homework.,
The grandmother who conducts an orchestra done cleaned the window.,Done cleaned what?,The window.,
The grandmother who loves warm weather be openin' the window.,Be openin' what?,The window.,
The grandmother who drank water today done closed the door.,Done closed what?,The door.,
The grandmother who took a test drew them pictures.,Drew what?,Pictures.,
The grandmother who put stickers on the wall done took them.,Done took what?,Them.,
The grandmother who designed stickers be buyin' colored pencils.,Be buyin' what?,Colored pencils.,
The grandmother who makes chicken nuggets done created an origami plane.,Done created what?,An origami plane.,
The grandmother who fixed the car done 15 hours of sleep.,Who done 15 hours of sleep?,The grandmother.,
The grandmother who likes fruit snacks be buying a leather jacket.,Bought what?,A leather jacket.,
The grandmother who left the mark be seeing a Broadway musical.,Saw what?,A Broadway musical.,
The grandmother who took a test done wrote 20 pages.,Wrote what?,20 pages.,
The grandmother who made a friend be needing to write 20 pages.,Needs to write what?,20 pages.,
The grandmother who loves dogs drew on the blackboard.,Drew where?,On the blackboard.,
The grandmother who plays piano never found no iPad.,Never found no what?,iPad.,
The grandmother who palys viola never bought no pen and pencil.,Never bought no what?,Pen and pencil.,
The grandmother who conducts an orchestra be learning to code.,Be learning to what?,Code.,
The grandmother who loves warm weather done found the treasure.,Done found what?,The treasure.,
The grandmother who drank water today be playin' soccer.,Be playin' what?,Soccer.,
The grandmother who took a test be injured.,Who be injured?,The grandmother.,
The grandmother who put stickers on the wall never woke up to no cold weather.,Never woke up to no what?,Cold.,
The grandmother who designed stickers done stepped outside.,Done stepped where?,Outside.,
The grandmother who makes chicken nuggets be goin' to bed.,Be goin' where?,To bed.,
The grandmother who fixed the car be fallin' asleep.,Who be fallin' asleep?,The grandmother.,
The grandmother who likes fruit snacks be takin' a nap. ,Be takin' what?,A nap.,
The grandmother who left the mark never got no sickness.,Never got no what?,Sickness.,
The grandmother who took a test be puttin' on a hat.,Be puttin' on what?,A hat.,
The grandmother who made a friend be callin' the principal.,Be callin' who?,The principal.,
The grandmother who loves dogs never fell off no swing.,Never fell off no what?,Swing.,
The grandmother who plays piano never found no seashells.,Never found no what?,Seashells.,
The grandmother who palys viola be visitin' a family member.,Be visitin' who?,A family member.,
The grandmother who conducts an orchestra be pausin' the song.,Be pausin' what?,The song.,
The grandmother who loves warm weather done invited a friend.,Done invited who?,A friend.,
The grandmother who drank water today never hung out with no friend.,Never hung out with no what?,Friends.,
The grandmother who took a test be composin' new music.,Be composin' what?,New music.,
The grandmother who put stickers on the wall done wrote a novel.,Done wrote what?,A novel.,
The grandmother who designed stickers done exercised at the gym.,Done exercised where?,At the gym.,
The grandmother who makes chicken nuggets be stayin' hydrated.,Be stayin' what?,Hydrated.,
The grandmother who fixed the car be playin' with the dog.,Be playin' with what?,The dog.,
The grandmother who likes fruit snacks done practiced for 40 hours.,Done practiced how?,For 40 hours.,
The grandmother who left the mark be goin' on a rollercoaster.,Be goin' on what?,A rollercoaster.,
The grandmother who took a test be rollin' down the hill.,Be rollin' down what?,The hill.,
The grandmother who made a friend done turned off them lights.,Done turned off what?,The light.,
The grandmother who loves dogs done knitted a scarf.,Done knitted what?,A scarf.,
The grandmother who plays piano never voted in no election.,Never voted in no what?,Election.,
The grandmother who palys viola never drank no coffees.,Never drank no what?,Coffees.,
The grandmother who conducts an orchestra done bought new earrings.,Bought what?,Earrings.,
